Time_sec,Pan_Actual_deg,Pan_Target_deg,Pan_Error_deg,Tilt_Actual_deg,Tilt_Target_deg,Tilt_Error_deg,Incidence_deg,IsLocked,LDR_Right_V,LDR_Left_V,LDR_Up_V,LDR_Down_V,Current_Pan_A,Current_Tilt_A,Velocity_Pan_dps,Velocity_Tilt_dps,Power_Pan_W,Power_Tilt_W,Power_Total_W
93.800,-71.2915,-70.8865,0.4050,-9.0263,-9.4496,-0.4234,0.2140,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4389,1.1408,1.1680,2.3089
93.810,-70.6765,-71.1191,-0.4426,-9.5928,-9.1686,0.4242,0.3590,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.820,-71.1915,-70.7865,0.4050,-9.0284,-9.4517,-0.4234,0.2141,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4389,1.1408,1.1681,2.3089
93.830,-70.5765,-71.0191,-0.4426,-9.5949,-9.1707,0.4242,0.3589,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.840,-71.0915,-70.6865,0.4050,-9.0305,-9.4538,-0.4234,0.2142,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4390,1.1408,1.1681,2.3089
93.850,-70.4765,-70.9191,-0.4426,-9.5970,-9.1728,0.4242,0.3588,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.860,-70.9915,-70.5865,0.4050,-9.0326,-9.4559,-0.4234,0.2143,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4390,1.1408,1.1681,2.3089
93.870,-70.3765,-70.8191,-0.4426,-9.5991,-9.1749,0.4242,0.3587,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.880,-70.8915,-70.4865,0.4050,-9.0347,-9.4581,-0.4234,0.2144,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4391,1.1408,1.1681,2.3089
93.890,-70.2765,-70.7191,-0.4426,-9.6012,-9.1770,0.4242,0.3586,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.900,-70.7915,-70.3865,0.4050,-9.0368,-9.4602,-0.4234,0.2145,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4391,1.1408,1.1681,2.3089
93.910,-70.1765,-70.6191,-0.4426,-9.6033,-9.1791,0.4242,0.3585,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.920,-70.6915,-70.2865,0.4050,-9.0389,-9.4623,-0.4234,0.2146,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4392,1.1408,1.1681,2.3089
93.930,-70.0765,-70.5191,-0.4426,-9.6054,-9.1812,0.4242,0.3584,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.940,-70.5915,-70.1865,0.4050,-9.0410,-9.4644,-0.4234,0.2147,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4392,1.1408,1.1681,2.3089
93.950,-69.9765,-70.4191,-0.4426,-9.6075,-9.1833,0.4242,0.3583,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.960,-70.4915,-70.0865,0.4050,-9.0431,-9.4665,-0.4234,0.2148,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4393,1.1408,1.1681,2.3089
93.970,-69.8765,-70.3191,-0.4426,-9.6096,-9.1854,0.4242,0.3582,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6494,1.1956,1.1692,2.3648
93.980,-70.3915,-69.9865,0.4050,-9.0452,-9.4686,-0.4234,0.2149,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4393,1.1408,1.1681,2.3089
93.990,-69.7765,-70.2191,-0.4426,-9.6117,-9.1875,0.4242,0.3581,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6495,1.1956,1.1692,2.3648
94.000,-70.2915,-69.8865,0.4050,-9.0473,-9.4707,-0.4234,0.2150,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4393,1.1408,1.1681,2.3089
94.010,-69.6765,-70.1191,-0.4426,-9.6138,-9.1896,0.4242,0.3580,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6495,1.1956,1.1692,2.3648
94.020,-70.1915,-69.7865,0.4050,-9.0494,-9.4728,-0.4234,0.2151,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4394,1.1408,1.1681,2.3089
94.030,-69.5765,-70.0191,-0.4426,-9.6159,-9.1917,0.4242,0.3579,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5039,56.6495,1.1956,1.1692,2.3648
94.040,-70.0915,-69.6865,0.4050,-9.0515,-9.4749,-0.4234,0.2152,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4394,1.1408,1.1681,2.3089
94.050,-69.4765,-69.9191,-0.4426,-9.6180,-9.1938,0.4242,0.3578,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.060,-69.9915,-69.5865,0.4050,-9.0536,-9.4770,-0.4234,0.2153,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4395,1.1408,1.1681,2.3089
94.070,-69.3765,-69.8191,-0.4426,-9.6201,-9.1959,0.4242,0.3577,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.080,-69.8915,-69.4865,0.4050,-9.0557,-9.4791,-0.4234,0.2154,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4395,1.1408,1.1681,2.3089
94.090,-69.2765,-69.7191,-0.4426,-9.6222,-9.1980,0.4242,0.3576,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.100,-69.7915,-69.3865,0.4050,-9.0578,-9.4812,-0.4234,0.2155,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4396,1.1408,1.1681,2.3089
94.110,-69.1765,-69.6191,-0.4426,-9.6243,-9.2001,0.4242,0.3575,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.120,-69.6915,-69.2865,0.4050,-9.0599,-9.4833,-0.4234,0.2156,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4396,1.1408,1.1681,2.3089
94.130,-69.0765,-69.5191,-0.4426,-9.6264,-9.2022,0.4242,0.3574,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.140,-69.5915,-69.1865,0.4050,-9.0620,-9.4854,-0.4234,0.2157,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4397,1.1408,1.1681,2.3089
94.150,-68.9765,-69.4191,-0.4426,-9.6285,-9.2043,0.4242,0.3573,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.160,-69.4915,-69.0865,0.4050,-9.0641,-9.4875,-0.4234,0.2158,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4397,1.1408,1.1681,2.3089
94.170,-68.8765,-69.3191,-0.4426,-9.6306,-9.2064,0.4242,0.3572,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.180,-69.3915,-68.9865,0.4050,-9.0662,-9.4896,-0.4234,0.2159,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4397,1.1408,1.1681,2.3089
94.190,-68.7765,-69.2191,-0.4426,-9.6327,-9.2085,0.4242,0.3571,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.200,-69.2915,-68.8865,0.4050,-9.0683,-9.4917,-0.4234,0.2160,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4398,1.1408,1.1681,2.3089
94.210,-68.6765,-69.1191,-0.4426,-9.6348,-9.2106,0.4242,0.3570,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.220,-69.1915,-68.7865,0.4050,-9.0704,-9.4938,-0.4234,0.2161,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4398,1.1408,1.1681,2.3089
94.230,-68.5765,-69.0191,-0.4426,-9.6369,-9.2127,0.4242,0.3569,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6495,1.1956,1.1692,2.3648
94.240,-69.0915,-68.6865,0.4050,-9.0725,-9.4959,-0.4234,0.2162,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4399,1.1408,1.1681,2.3089
94.250,-68.4765,-68.9191,-0.4426,-9.6390,-9.2148,0.4242,0.3569,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.260,-68.9915,-68.5865,0.4050,-9.0746,-9.4979,-0.4234,0.2163,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4399,1.1408,1.1681,2.3089
94.270,-68.3765,-68.8192,-0.4426,-9.6411,-9.2169,0.4242,0.3568,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.280,-68.8915,-68.4865,0.4050,-9.0767,-9.5000,-0.4234,0.2164,1,4.3597,4.3594,4.3603,4.3587,0.1901,0.1947,51.5040,56.4400,1.1408,1.1681,2.3089
94.290,-68.2765,-68.7192,-0.4426,-9.6432,-9.2190,0.4242,0.3567,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.300,-68.7915,-68.3865,0.4050,-9.0788,-9.5021,-0.4234,0.2165,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4400,1.1408,1.1681,2.3089
94.310,-68.1765,-68.6192,-0.4426,-9.6453,-9.2211,0.4242,0.3566,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.320,-68.6916,-68.2865,0.4050,-9.0809,-9.5042,-0.4234,0.2166,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4400,1.1408,1.1681,2.3089
94.330,-68.0765,-68.5192,-0.4426,-9.6474,-9.2232,0.4242,0.3565,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.340,-68.5916,-68.1865,0.4050,-9.0830,-9.5063,-0.4234,0.2167,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4401,1.1408,1.1681,2.3089
94.350,-67.9765,-68.4192,-0.4426,-9.6495,-9.2253,0.4242,0.3564,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.360,-68.4916,-68.0865,0.4050,-9.0851,-9.5084,-0.4234,0.2168,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4401,1.1408,1.1681,2.3089
94.370,-67.8765,-68.3192,-0.4426,-9.6516,-9.2274,0.4242,0.3563,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.380,-68.3916,-67.9865,0.4050,-9.0872,-9.5105,-0.4234,0.2169,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4402,1.1408,1.1681,2.3089
94.390,-67.7765,-68.2192,-0.4426,-9.6536,-9.2295,0.4242,0.3562,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.400,-68.2916,-67.8865,0.4050,-9.0892,-9.5126,-0.4234,0.2170,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4402,1.1408,1.1681,2.3089
94.410,-67.6765,-68.1192,-0.4426,-9.6557,-9.2316,0.4242,0.3561,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.420,-68.1916,-67.7865,0.4050,-9.0913,-9.5147,-0.4234,0.2171,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4402,1.1408,1.1681,2.3089
94.430,-67.5765,-68.0192,-0.4426,-9.6578,-9.2337,0.4242,0.3560,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.440,-68.0916,-67.6865,0.4050,-9.0934,-9.5168,-0.4234,0.2172,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4403,1.1408,1.1681,2.3089
94.450,-67.4765,-67.9192,-0.4426,-9.6599,-9.2358,0.4242,0.3559,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.460,-67.9916,-67.5865,0.4050,-9.0955,-9.5189,-0.4234,0.2173,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4403,1.1408,1.1681,2.3089
94.470,-67.3765,-67.8192,-0.4426,-9.6620,-9.2379,0.4242,0.3558,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.480,-67.8916,-67.4865,0.4050,-9.0976,-9.5210,-0.4234,0.2174,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4404,1.1408,1.1681,2.3089
94.490,-67.2765,-67.7192,-0.4426,-9.6641,-9.2400,0.4242,0.3558,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6496,1.1956,1.1692,2.3648
94.500,-67.7916,-67.3865,0.4050,-9.0997,-9.5231,-0.4234,0.2175,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4404,1.1408,1.1681,2.3089
94.510,-67.1765,-67.6192,-0.4426,-9.6662,-9.2421,0.4242,0.3557,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.520,-67.6916,-67.2865,0.4050,-9.1018,-9.5252,-0.4234,0.2175,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4404,1.1408,1.1681,2.3089
94.530,-67.0765,-67.5192,-0.4426,-9.6683,-9.2441,0.4242,0.3556,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.540,-67.5916,-67.1865,0.4050,-9.1039,-9.5273,-0.4234,0.2176,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4405,1.1408,1.1681,2.3089
94.550,-66.9765,-67.4192,-0.4426,-9.6704,-9.2462,0.4242,0.3555,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.560,-67.4916,-67.0865,0.4050,-9.1060,-9.5294,-0.4234,0.2177,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4405,1.1408,1.1681,2.3089
94.570,-66.8765,-67.3192,-0.4426,-9.6725,-9.2483,0.4242,0.3554,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.580,-67.3916,-66.9865,0.4050,-9.1081,-9.5314,-0.4234,0.2178,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4406,1.1408,1.1681,2.3089
94.590,-66.7765,-67.2192,-0.4426,-9.6746,-9.2504,0.4242,0.3553,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.600,-67.2916,-66.8865,0.4050,-9.1102,-9.5335,-0.4234,0.2179,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4406,1.1408,1.1681,2.3089
94.610,-66.6765,-67.1192,-0.4426,-9.6767,-9.2525,0.4242,0.3552,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.620,-67.1916,-66.7865,0.4050,-9.1123,-9.5356,-0.4234,0.2180,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4406,1.1408,1.1681,2.3089
94.630,-66.5765,-67.0192,-0.4426,-9.6788,-9.2546,0.4242,0.3551,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.640,-67.0916,-66.6865,0.4050,-9.1143,-9.5377,-0.4234,0.2181,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4407,1.1408,1.1681,2.3089
94.650,-66.4765,-66.9192,-0.4426,-9.6808,-9.2567,0.4242,0.3551,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.660,-66.9916,-66.5865,0.4050,-9.1164,-9.5398,-0.4234,0.2182,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4407,1.1408,1.1681,2.3089
94.670,-66.3765,-66.8192,-0.4426,-9.6829,-9.2588,0.4242,0.3550,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.680,-66.8916,-66.4865,0.4050,-9.1185,-9.5419,-0.4234,0.2183,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4408,1.1408,1.1681,2.3089
94.690,-66.2765,-66.7192,-0.4426,-9.6850,-9.2609,0.4242,0.3549,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.700,-66.7916,-66.3865,0.4050,-9.1206,-9.5440,-0.4234,0.2184,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4408,1.1408,1.1681,2.3089
94.710,-66.1765,-66.6192,-0.4426,-9.6871,-9.2630,0.4242,0.3548,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.720,-66.6916,-66.2865,0.4050,-9.1227,-9.5461,-0.4234,0.2185,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4408,1.1408,1.1681,2.3089
94.730,-66.0765,-66.5192,-0.4426,-9.6892,-9.2651,0.4242,0.3547,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.740,-66.5916,-66.1865,0.4050,-9.1248,-9.5482,-0.4234,0.2185,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4409,1.1408,1.1681,2.3089
94.750,-65.9766,-66.4192,-0.4426,-9.6913,-9.2671,0.4242,0.3546,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.760,-66.4916,-66.0865,0.4050,-9.1269,-9.5503,-0.4234,0.2186,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4409,1.1408,1.1681,2.3089
94.770,-65.8766,-66.3192,-0.4426,-9.6934,-9.2692,0.4242,0.3545,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6497,1.1956,1.1692,2.3648
94.780,-66.3916,-65.9865,0.4050,-9.1290,-9.5523,-0.4234,0.2187,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4409,1.1408,1.1681,2.3089
94.790,-65.7766,-66.2192,-0.4426,-9.6955,-9.2713,0.4242,0.3544,1,4.3593,4.3597,4.3581,4.3609,0.1993,0.1949,61.5038,56.6498,1.1956,1.1692,2.3648
94.800,-66.2916,-65.8865,0.4050,-9.1311,-9.5544,-0.4234,0.2188,1,4.3597,4.3594,4.3604,4.3587,0.1901,0.1947,51.5040,56.4410,1.1408,1.1681,2.3089
